Year,Country,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Control of Corruption: Estimate [CC.EST],Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate) [SL.TLF.ACTI.1524.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Control of Corruption: Number of Sources [CC.NO.SRC]
2015,Ecuador,ECU,98.825883,98.16284,1.50371301,78963239413,1.487800002,79.692,2300,0.539831053,13.04045166,0.892459989,10.00695769,121.4762523,-0.672159255,22,10.74847528,7.49149466,,12.08024025,42.22999954,63.283,33.36172805,24.31730415,102.7274344,3.966646233,-2.491020758,6.483121471,42.768,7548658,76.789,66,18331000000,21518000000,40.13379705,2.616074159,11.7,-0.147344977,4.806,3.62,3.616,94.3,12.76846684,,12
2015,"Egypt, Arab Rep.",EGY,99.3,,8.826536115,2.97127E+11,,56.931,,2.73569395,,,12.64545585,156.7843726,-0.600650787,23.2,,5.33657265,,,,40.849,30.23036949,9.593464708,108.478252,10.37049034,9.93088973,1.750852941,32.172,30540697,70.483,24,21349000000,63574000000,25.78373338,1.723147428,30.4,-1.49933219,21.639,13.05,13.052,99.8,4.989027041,,13
2015,El Salvador,SLV,95.4,86.61827,3.947011201,19824624009,13.57382965,70.359,1000,1.585062675,10.14617658,7.269760132,6.885812419,108.1904511,-0.447236538,43.4,5.251456724,8.75833225,93.77610016,,30.89999962,56.312,22.76329409,12.32624987,117.5879674,-0.731384487,1.307617777,106.8196036,41.994,2618193,71.814,44,5509000000,10293000000,67.419738,1.056819966,10.8,-0.020496048,4.411,4,3.998,85.4,19.69901074,51.27840327,13
2015,Equatorial Guinea,GNQ,66.12290192,44.34574,-2.924763104,5588954926,,161.13,3900,0.286498125,11.22057511,61.80635834,5.975226343,118.6176623,-1.572066545,99.4,,2.91533303,,,,51.217,9.943302762,,85.56111152,1.676630853,-20.19275037,,28.786,460736,60.103,201,6500000000,3525000000,76.03050602,1.041432076,22.9,-0.207799196,,8.185,,23.9,7.279745464,,4
2015,Eritrea,ERI,45.76625824,60.04856,,,42.68487167,70.691,500,13.29086405,,39.13618088,19.53518358,,-1.339255452,38.1,,4.45335579,,,,73.941,,,,,,,70.133,1517960,66.033,399,499000000,1020000000,44.89797344,,28.1,-0.878453434,,5.991,,10,11.21307176,,8
2015,Estonia,EST,100,93.72162,2.583794785,18469479757,2.000720024,12.848,,0.93487978,15.04866488,2.722840071,0.127290489,111.4745666,1.255545974,1.3,,6.64135027,91.63037872,,86.55509186,58.131,36.15466589,26.85657626,96.06618797,-0.492326007,1.03644083,3.422947363,41.821,684580,77.5902439,6,12836000000,14521000000,119.5110931,2.026041742,17.1,0.613857269,3.969,6.19,6.412,100,4.387230931,13.12274003,13
2015,Eswatini,SWZ,64.12441254,84.30768,4.024809638,2950018703,0.420450002,77.114,11000,,12.91105484,11.47397995,2.639702617,135.4157638,-0.215674281,23.4,,7.05855274,,,,39.374,,22.64210688,101.406097,4.951244937,5.545064733,9.877100648,25.48,363885,55.019,338,1812000000,1412000000,79.34543616,1.749614035,38,-0.480209202,,23.263,,47.8,11.44159332,,8
2015,Ethiopia,ETH,29,85.19824,11.0906093,49659215180,47.12464142,76.59,11000,0.289377457,,17.64489937,37.54490638,207.288196,-0.476131946,79.1,2.368349018,3.82316828,,,,79.013,10.37763701,29.52215954,120.929497,9.56889956,10.83654278,,73.294,47688580,63.649,399,2914000000,16702000000,30.37034204,0.705414651,17.7,-1.496942043,,2.409,,4.2,10.76874881,27.94312504,14
2015,Faroe Islands,FRO,100,,,,,10.397,,,,,,,,,,,,,,,,,99.17826413,,4.859462801,,,,81.79268293,,1022985113,910313043.9,75.11145233,,,,,,,,,,
2015,Fiji,FJI,93.17709351,99.11664,,3804874915,0.470037997,30.936,100,0.939140981,8.484491747,6.311200142,20.10160282,116.3542464,0.377842069,21.3,,3.32468939,,,,55.736,26.32301006,18.94081851,103.5154325,1.374885426,2.530898974,,38.743,372681,66.844,39,895000000,2081000000,63.5560655,0.91014731,38.5,0.569660664,,4.293,,40.5,6.062153669,,3
2015,Finland,FIN,100,99.20198,1.993462125,1.92298E+11,1.131029963,6.282,,0.922283025,5.425191676,1.602409959,0.465596502,108.7895292,2.215771437,0.9,,9.64523888,91.15679932,23.03199959,74.01706696,53.381,40.42434421,20.89132927,100.5686307,-0.20792884,1.616746497,1.496497557,52.176,2699822,81.4804878,7,59817000000,60430000000,51.2705211,1.449960972,10.6,1.027998209,5.952,9.38,9.376,100,5.468622614,,11
2015,France,FRA,100,98.99877,2.356327458,2.05692E+12,2.01315999,8.273,5300,1.003703267,4.67838137,0.514980018,0.383207025,105.5790178,1.248263836,0.8,,11.44077206,,17.66307068,69.43743134,50.258,47.99197792,22.25486926,100.5664492,0.037514381,1.138248785,1.585964055,34.868,30521969,82.32195122,8,5.06264E+11,5.70758E+11,44.15492844,1.872258281,11,0.097759806,6.3,10.35,10.354,100,6.595234921,97.98033326,10
2015,French Polynesia,PYF,100,,,,,38.679,,,,,0.349533201,,,,,,,,,49.846,,,116.4029385,,1.960063357,,40.124,124841,82.354,,130000000,1527000000,31.11242585,,,,,11.542,,,,,
2015,Gabon,GAB,87.3277359,,5.058513556,9341818787,,103.618,1300,1.07903531,4.511072709,,1.02358915,109.0044277,-0.723359048,15.1,,2.65743947,,,,38.748,17.18518723,38.37799673,81.88576445,-0.338795189,-8.927172453,,17.21,620925,65.46,212,5113000000,3171000000,57.59534126,1.185025609,24.1,0.015247292,,19.82,,86,8.551883046,,9
2015,"Gambia, The",GMB,54.68837357,75.91325,7.053646297,1018306625,33.99362564,78.309,1600,0.107867447,14.82830714,33.22557068,11.98074658,130.6796894,-0.813672841,141.6,1.469577279,3.1761291,,2.047800064,22.74183083,55.853,,18.89235754,110.339329,6.808454946,9.720362427,,41.814,741651,62.494,535,115000000,420000000,38.81940794,1.040522123,21.9,0.016247632,,7.278,,2,10.21742542,,9
2015,Georgia,GEO,100,99.73715,1.865695662,12416573085,1.689928293,49.524,1000,1.2611012,10.43176589,1.386019945,20.61070714,114.664725,0.70071578,3.4,,7.42301464,,,,57.424,28.1877118,14.47218947,117.0440548,4.003578207,5.828630877,,42.36,2065655,73.297,30,2204000000,7300000000,63.5562881,2.00294589,25.5,-0.472153753,19.095,16.51,16.506,79.3,4.507105916,36.65065567,13
2015,Germany,DEU,100,89.44014,2.759496839,2.83097E+12,1.053259969,8.318,2600,0.415605686,5.94,0.857710004,0.39735055,107.1991879,1.776123524,6.9,,11.18386841,93.20913696,24.74205017,83.08336639,57.39,27.98818973,28.31064498,92.4047479,0.514426137,1.853678824,0.830965265,48.819,42660629,80.64146341,5,1.32621E+12,1.05113E+12,70.80498307,1.137338427,12.6,0.687514961,2.322,4.62,4.624,100,3.946929202,,10
2015,Ghana,GHA,74.00026703,,1.705531979,38995841410,12.98237991,69.999,16000,0.126798784,10.50384445,15.38121605,10.14325252,182.6423545,-0.210319385,19.4,,4.5429678,,,,64.534,17.36429973,21.10305219,108.8578619,17.1499695,13.25296456,1.818437565,43.427,12224092,63.175,286,10321000000,13465000000,48.14394057,0.392914355,24.1,-0.038228907,7.093,6.81,6.806,21.4,8.974310622,,15
2015,Gibraltar,GIB,100,,,,,13.609,,,,,,,,,,,,,,,,,,,,,,,80.427,,,,,,,,,,,,,,
2015,Greece,GRC,100,97.32526,1.274800742,1.62793E+11,4.928450108,8.094,1000,3.090639768,10.1669047,2.179349899,4.373222528,100.7713217,-0.118774399,2.3,,8.22004509,85.67450714,22.92906952,57.92509079,38.577,51.51702996,10.68422082,101.0233779,-1.735888048,-0.293730433,0.860581933,25.87,4754679,81.03658537,5,28554000000,46786000000,38.50094137,2.463303289,13.1,-0.235559732,19.734,24.98,24.981,100,3.301125968,189.159421,11
2015,Greenland,GRL,100,,,,,39.778,,,,,,,1.158900499,,,,,10.56647968,39.62570953,,,,107.941096,,8.144380572,7.156339175,,,71.97731707,,406000000,667000000,42.93523303,,,1.947082162,,,9.1,,,,1
2015,Grenada,GRD,91.4146347,,,,0.833329976,34.957,,,4.619178314,1.153409958,,103.8952366,0.539796233,17.3,,4.64675617,,,,,,,,-0.515448031,2.758392063,5.042885539,,,75.013,23,33000000,372000000,40.62156379,,23.6,0.779747725,,,22.9,91.1,5.677788622,,4
2015,Guam,GUM,100,,,,,41.341,,,,,0.740482012,,1.151810765,,,,,,,58.277,,,,,2.522468165,,45.629,76879,76.616,,32000000,705000000,12.70908777,,,0.786707044,,6.9,6.9,,,,1
2015,Guatemala,GTM,90.53924561,87.80667,6.880212175,53549541410,26.93391037,80.387,100,0.714820851,6.863193181,9.799409866,9.699545526,121.7918241,-0.780903101,25.1,,6.00602007,96.21099854,3.780420065,15.10649967,59.079,12.53017259,13.57519221,110.2336378,2.388720328,2.23162146,,52.23,6022488,72.103,107,10677000000,17640000000,45.53592534,0.405967931,17.3,-0.6544379,1.252,2.51,2.506,42.2,15.27029544,,12
2015,Guinea,GIN,34.88138199,,7.017801184,7078318096,52.85185242,132.184,5500,0.335324104,10.55545127,25.14808464,20.39170288,185.5843717,-1.014260173,74.1,,5.80919266,87.67404175,,,52.678,,-7.384262067,129.4489848,11.7800825,2.972289354,,30.807,3668093,58.134,649,1781000000,2192000000,45.17749105,2.517735345,26.3,-0.386475414,,5.379,,0.8,8.496864221,,14
2015,Guinea-Bissau,GNB,20.10796738,,12.14783791,812203403.9,,102.21,2000,0.774011309,,,12.29714935,108.5196982,-1.509641528,118.4,,8.13228226,,,,54.323,,10.0890297,104.6954645,1.476720489,12.10198866,,35.774,574927,59.128,713,252000000,251000000,47.9856688,1.479004202,26.1,-0.516579092,,3.246,,1.1,8.285751299,,7
2015,Guyana,GUY,87.98255157,,,3873046275,,73.404,500,1.179220743,,,4.74362051,109.3596944,-0.657496333,10.9,,4.02264786,,,,47.362,,,,-1.001734328,3.004309517,19.73428906,48.68,288326,68.201,128,1151000000,1492000000,61.75464224,1.084865471,30.9,-0.139641345,,13.286,,72.8,13.94109069,,9
2015,Haiti,HTI,40.79751205,,5.072015733,14263278677,,56.276,5900,0.00261872,,,22.05071305,129.1582865,-1.258397222,235.3,,5.07518148,,,,56.873,,12.36061034,118.2992956,6.731840697,5.205963302,10.13843844,35.467,4582391,63.237,391,882000000,3683000000,30.74150792,0.0522037,32.6,-0.671565056,,13.717,,3.9,10.35666722,,11
2015,Honduras,HND,89.98171,78.42569,9.885470144,18441270584,37.40668869,77.993,500,0.477086334,7.639105962,22.17828751,9.628738986,129.3044729,-0.5892542,40.4,2.741464794,7.4837904,,9.349370003,23.46999931,60.148,21.97608747,19.67533238,116.9309122,3.15783118,6.932770369,55.38756204,54.588,3919626,72.487,67,8226000000,11175000000,92.47470276,1.67127565,21.2,-0.472757906,8.947,6.15,6.147,45.8,18.76120672,,13
2015,"Hong Kong SAR, China",HKG,100,98.58053,,,0.789903581,3.643,,,9.47,0.663670003,0.338651265,122.9556206,1.610676527,1.2,,,,,62.15829086,59.116,,24.85857891,97.61074603,2.990848193,3.643500997,0.297303786,40.239,3940825,84.27804878,,5.10486E+11,5.5877E+11,345.6062344,,,1.035205364,2.905,3.31,3.314,,,,8
2015,Hungary,HUN,100,96.37729,4.389049024,98263129324,2.520560026,23.966,,0.839306763,8.217154591,4.28813982,0.270393987,111.384404,0.119144142,7.5,,6.85204268,93.66943359,20.67308998,75.09918213,50.785,43.26979194,25.33182251,92.26754317,-0.06164468,2.775741908,2.244966247,31.035,4587119,75.56829268,15,98524000000,91973000000,152.1855544,0.904722073,23.2,0.737792492,2.417,6.81,6.813,100,4.544100055,96.39735356,14
2015,Iceland,ISL,100,98.6384,8.619042781,13982660975,0.900969982,7.482,100,0.122698784,20.46591374,1.26188004,1.600710973,117.8473682,1.898147464,2.2,,8.06978989,94.49269104,,,74.087,32.21064469,19.64533352,92.51476502,1.633055582,6.054520348,0.906181517,80.171,203751,82.46829268,3,4732000000,5299000000,57.26368356,,9.2,1.298480988,2.733,3.98,3.979,100,5.824592973,117.3708396,8
2015,India,IND,88,,9.077456805,1.8392E+12,,22.432,,0.562233348,6.67847338,,14.68718726,146.7905015,-0.406170607,14.5,,3.59565997,,,,48.568,15.12569036,32.45392411,101.5523019,4.906973441,2.279588101,3.354306716,32.61,497800426,69.636,128,2.67951E+11,3.94131E+11,31.47393343,2.457450061,22.6,-0.954773545,,7.891,,48.55,9.696794965,49.96471839,13
2015,Indonesia,IDN,97.53736744,,6.519563255,6.63589E+11,,38.928,35000,0.535508362,10.77460968,,14.32003015,132.3009914,-0.518548131,20,8.178754439,2.92428517,88.13384247,8.483010292,32.26202011,63.577,14.50131829,30.12335649,101.2622238,6.363121131,3.98024266,,46.302,126141821,69.699,194,1.50366E+11,1.42695E+11,34.04304572,0.882266734,25.6,-0.619956315,5.444,4.51,4.514,66.8,5.044736753,30.30912614,13
2015,"Iran, Islamic Rep.",IRN,99.96,99.76909,-16.57849507,3.24878E+11,,37.97,2300,2.175167347,,0.537230015,5.041978211,287.9640939,-0.63390404,2.8,,7.25335979,95.80325317,,,36.731,,,100.9728227,12.48468156,0.197001679,,24.993,25883066,75.124,20,70275000000,44937000000,28.22350664,2.557090807,15.4,-0.924846888,11.956,11.17,11.166,96.8,11.6151208,,9
2015,Iraq,IRQ,99.44837952,,-15.70753065,1.31644E+11,,75.916,,2.152625915,8.825004429,,2.554043479,118.5392883,-1.432856798,37.4,,3.14434433,,,,38.383,27.03093015,25.07153867,94.70480504,1.393330288,-30.19965394,,30.055,9709072,69.44,102,57577000000,58517000000,69.61152634,5.41292532,24.3,-2.250779629,,10.82,,98.1,29.11340935,27.39189089,9
2015,Ireland,IRL,100,99.95062,5.40210218,1.60914E+11,,7.924,500,0.398104323,12.49050107,,0.780002496,104.7142733,1.673846483,0.2,,7.31753302,,,,55.694,27.50320379,30.3377393,71.3302405,-0.289879079,8.300141348,0.664414801,47.42,2285833,81.45365854,6,1.23361E+11,76977000000,68.52343125,0.341856403,10.6,0.895332575,5.637,9.91,9.908,100,3.91249201,88.37873319,9
2015,Isle of Man,IMN,100,,,,,20.706,,,,,,,,,,,,,,,,,,,-0.627110746,1.196272415,,,78.905,,,,,,,,,,,,,,
2015,Israel,ISR,100,97.555,4.353152579,2.55274E+11,2.139770031,9.937,,4.673402615,7.012438426,2.5488801,0.117079422,106.7419998,0.9072119,3.4,,7.10024405,90.82855225,33.20592117,81.44174957,62.155,34.38886115,27.1869127,96.64232874,-0.601291007,2.317748029,1.373664455,51.76,3947873,82.05121951,3,64063000000,62065000000,41.56956664,5.423970378,9.6,-1.097817302,3.352,5.18,5.176,100,4.168571178,,9
2015,Italy,ITA,100,98.26567,0.668545967,1.49006E+12,0.981920004,5.214,3400,1.390989568,6.185530291,1.496039987,1.365581579,107.4987009,0.027108585,14.4,,8.85689163,95.02345276,,49.15258026,43.143,43.61729055,18.53172897,96.98621746,0.0387904,0.931863575,0.778644152,26.188,25654398,82.54390244,7,4.5699E+11,4.10919E+11,47.2553185,1.208228253,9.8,0.3632572,7.098,11.9,11.896,100,3.728840617,,11
2015,Jamaica,JAM,94.9,85.39281,3.115032604,12617329170,,45.715,1100,0.244789357,,,1.051508508,141.1103588,-0.283773303,5,,5.62470436,97.66468048,,,59.933,25.78646954,18.23148224,116.2741907,3.691542289,6.655407824,43.26441266,33.997,1409375,72.394,97,1263000000,4993000000,44.09068853,0.872353476,16.8,0.085965723,,8.824,13.511,86,11.41899544,124.6483008,12
2015,Japan,JPN,100,,4.056309829,3.56075E+12,0.0337,4.027,,0.393269634,,0.144989997,2.52055646,103.5946564,1.530045748,7.5,,10.74969959,,,,57.483,16.97383224,28.17891582,100.5538887,0.795279631,2.111298993,0.285263134,42.925,66061546,83.79390244,5,6.24921E+11,6.48117E+11,28.64022185,0.947283519,8.6,1.054220557,2.72,3.39,3.385,100,5.276610452,194.584024,11
2015,Jordan,JOR,99.89276123,,,35475271836,,30.402,,4.975171525,14.51817072,,1.045796397,116.3971388,0.244418249,19,,7.4609561,,,,32.734,25.71469824,16.00385983,122.2698313,-0.87685136,2.169752117,1.590436903,29.271,2321528,75.011,46,7833000000,20475000000,73.3614608,4.185162947,14.9,-0.60686487,,13.08,13.075,99.9,13.06712045,78.86144967,11
2015,Kazakhstan,KAZ,100,99.84772,3.739795255,1.41739E+11,1.261806607,31.948,2300,0.78167956,10.22705369,3.122610331,0.115971381,137.2826017,-0.871415019,0.5,28.6769633,3.04051137,96.53928375,27.81067085,71.06247711,66.957,15.48714271,27.64339206,93.25845589,6.665776115,1.823549876,4.78248697,44.098,9019041,71.97,13,45956000000,30568000000,41.50152507,,25.6,-0.038353074,,4.93,4.93,93.1,9.921607764,19.30791606,13
2015,Kenya,KEN,41.6,,8.685497264,52755240542,,81.426,38000,0.143077301,12.36161976,,27.19263349,150.1896388,-1.030673742,43.6,1.18825729,4.76439571,92.53671265,,,72.235,20.71507115,6.804498725,110.3468361,6.582174403,9.238654684,4.825887229,45.306,20338656,61.892,483,5906000000,16093000000,31.37316,1.203169408,21.1,-1.241347909,,2.771,,12.1,9.88693689,,15
2015,Kiribati,KIR,90.55818141,97.44464,25.14289327,337864889.1,,43.365,,,,1.826599956,,99.54742449,0.24578698,46,,8.02337551,,,,,66.06991333,76.0624086,191.0091744,0.572015744,4.561170663,,,,66.059,121,10000000,117000000,74.57764529,,51.7,0.821486235,2.218,,9.335,6.3,6.062927092,,4
2015,"Korea, Dem. People's Rep.",PRK,39.95166016,,,,,2.007,,9.169732276,,,39.13042346,,-1.272865772,,,,,,,72.087,,,,,,,66.144,15038607,72.784,108,4152000000,4822000000,,,26.1,-1.151740313,,2.932,,8.6,7.458938836,,6
2015,"Korea, Rep.",KOR,100,98.53611,5.871159261,1.19635E+12,2.620759964,2.987,,2.283344933,7.253767265,0.163190007,4.407644893,109.8274724,0.340045571,14.5,,6.65271664,,28.68217087,76.44989777,60.927,23.48942943,36.34866468,93.1533653,0.706331772,3.185595967,0.73537485,28.105,27788180,82.02439024,6,5.26757E+11,4.36499E+11,65.70466692,2.494981365,8.4,0.156361043,4.074,3.55,3.546,100,10.32102059,37.49295711,12
2015,Kosovo,XKX,,,,,,10.122,,,10.98230025,,,111.8153849,-0.559605658,1.1,,,,,,,,21.66705058,129.1176389,-0.536929393,0.607839522,2.387554701,,,78.922,,,,,0.794280304,,-0.200406447,18.849,,32.84,,,,9
2015,Kuwait,KWT,100,,-24.32937956,1.06646E+11,9.265760422,7.146,,1.013915315,10.83467235,2.951610088,0.000642217,118.1316318,-0.254954398,2.3,,4.21497965,,9.591079712,29.90126991,71.236,,30.9181393,91.16910769,3.271701661,-25.95841894,,25.911,2228983,79.562,7,54122000000,30963000000,74.25454604,5.007469397,11.4,-0.219549298,,2.2,2.2,100,18.42848696,,7
2015,Kyrgyz Republic,KGZ,98.69,98.08164,,5058924142,8.833031654,44.121,1000,0.77775736,12.2120312,2.116374969,10.28222939,146.3581034,-1.178611875,2.1,,7.14930916,84.3187027,,,63.018,27.24194835,12.17322226,142.9734158,6.50331839,3.4272875,5.118200219,46.219,2622926,70.65121951,61,1441000000,4070000000,82.52251442,1.752024087,24.9,-0.882429659,6.98,3.346,3.364,76.3,8.635146114,72.45655758,13
2015,Lao PDR,LAO,89.7,94.89325,6.332889311,11176611404,20.07354736,80.232,1000,4.729105759,,4.929281712,30.36001489,125.8040293,-0.944022536,9.9,,2.45366454,,,,58.644,,10.74736536,117.8934524,1.277354271,2.348496007,,50.762,2729903,66.67,184,3653000000,5675000000,64.65932017,,26.8,0.538871527,,2.496,,5.6,8.7361891,,9
2015,Latvia,LVA,100,96.48701,4.260549337,20674751442,1.859640002,17.328,1000,0.525791509,9.031472873,2.038650036,0.82399904,107.5448705,0.434383959,1.8,,5.65211773,84.37177277,27.6973896,88.29033661,54.141,43.57140396,23.19129565,101.7486033,0.174242244,0.115712474,3.363530643,41.268,1009906,74.4804878,22,12286000000,14719000000,99.05333349,1.037354277,22,0.43631041,4.945,9.87,9.873,100,5.654834333,,12
2015,Lebanon,LBN,99.73777771,,8.021587314,40518060273,,21.994,200,3.535649066,8.653988234,,1.452598979,114.9705763,-0.901420474,34.2,,7.39572525,,,,42.716,22.89755118,2.440395073,125.5597072,-3.749145248,3.335784449,3.609973184,36.327,2262668,79.229,19,3982000000,18965000000,45.95895118,4.486884345,20.6,-1.698364496,,9.212,,,6.852360405,,11
2015,Lesotho,LSO,31.77480888,89.23853,8.048342794,2221717709,16.52170944,90.797,13000,0.223869404,6.953715786,13.80502987,1.174015341,127.0468431,0.02309202,9.3,,8.95958614,,,,54.464,38.24404068,27.20191597,143.9391657,3.218445137,10.20303919,,44.056,893378,51.101,728,929000000,1997000000,123.999511,1.865757963,47.9,-0.318707615,,16.222,,36.4,12.96346486,33.13838462,11
2015,Liberia,LBR,15.2267561,,,1766498356,,140.428,,0.100595772,,,9.549079633,147.590891,-0.666826963,16.8,,10.61632824,,,,75.049,,,,7.748696876,0.062713426,,57.402,2037859,59.148,686,283000000,1687000000,61.04598042,1.051498096,18,-0.817833304,,2.555,,0.3,8.283923365,,15
2015,Libya,LBY,73.83107758,,,43432275738,,7.616,500,,,,1.287397211,142.16478,-1.578030467,26.9,,,,,,38.256,,5.745893406,112.4500105,10.40229336,-7.040707272,,17.246,2018817,71.698,71,11392000000,16429000000,57.10678179,,18.2,-2.189651251,,19.685,,,24.27299484,,8
2015,Liechtenstein,LIE,100,99.80767,,,1.037610054,3.089,,,,0.964079976,,,2.010810375,,,,,,,,,,,,,0,,,82.65609756,,,,,,,1.437775135,,,,,,,2
2015,Lithuania,LTU,100,99.75232,0.597210204,34402653749,0.088749997,14.238,500,1.933187986,9.893256227,0.082149997,1.149475196,107.6248828,0.583111227,0.6,,6.49043989,87.57543182,33.09735107,84.31430054,53.653,32.76465471,18.82686259,100.9970359,-0.884097406,0.063682791,5.803430063,33.828,1465455,74.32195122,8,25392000000,28154000000,129.2272494,1.137748174,22.2,0.749750257,3.676,9.12,9.12,100,6.9126139,49.64569145,12
2015,Luxembourg,LUX,100,97.99135,-11.43006431,31743520644,4.233139992,5.393,100,0.52622347,7.010517614,2.627579927,0.816707151,109.2001092,2.053576708,2,,5.08113575,90.15305328,,69.0716629,55.979,37.21511925,17.80704139,67.46107812,0.474743161,2.219180657,0.87810575,35.19,285050,82.29268293,7,17139000000,23289000000,67.29970672,0.415571528,9.7,1.426368237,4.726,6.67,6.669,100,6.641245015,,6
2015,"Macao SAR, China",MAC,100,94.22006,,,6.144000053,3.253,,,2.901534781,10.85056973,0.327975592,131.3358022,0.569338977,,,,90.7833786,,,69.333,15.37577686,48.67947672,61.48459306,4.56056338,4.514051189,0.162538461,43.327,378525,83.984,,1339000000,10603000000,26.50938882,,,1.187453151,1.59,1.81,1.81,,,,3
2015,Madagascar,MDG,23.75502014,,4.718855906,9027729504,24.55355644,130.238,4800,0.171996145,8.68613024,2.026884556,40.98985686,139.5491802,-0.880011737,43.7,,4.97224426,,,,84.591,9.55868887,12.44421746,104.4391127,7.404191742,6.503716692,,74.7,12558421,64.339,482,2048000000,2795000000,42.77127215,0.520469241,26.6,-0.427762926,8.451,1.79,1.785,1,9.943019842,,15
2015,Malawi,MWI,10.8,,,5050420438,21.17440987,131.928,30000,0.106780918,10.12987291,,6.387978787,250.6189997,-0.793731868,84.6,,6.62879086,98.75279999,1.377910018,12.37110996,66.177,12.90820344,,,21.86734755,19.81466926,,55.677,6368179,61.378,445,1072000000,2270000000,36.24935503,0.450825678,24,0.034293275,,4.935,,2.2,9.443984099,27.33464605,14
2015,Malaysia,MYS,99.86203003,99.51663,8.153847141,2.19218E+11,14.13358021,12.274,3900,0.887999412,9.236164343,4.791528702,4.459860243,112.7895351,0.181794137,6.7,,3.82201481,94.39024353,,,62.712,18.2910432,28.39914764,92.47269074,2.104389802,1.218055734,1.602892545,41.467,15045055,75.094,22,1.99952E+11,1.75971E+11,124.744128,1.503898427,17.7,0.253947318,3.58,3.1,3.1,96.4,9.200741253,53.57446973,13
2015,Maldives,MDV,99.77472687,96.276,,3319083069,17.86060905,12.304,,,16.62577264,2.840998411,3.429321111,132.0428424,-0.480370641,4.9,,8.72545815,99.05512238,,,53.821,,,,0.953206659,7.323449193,0.918311592,48.663,193444,79.695,57,240000000,1896000000,51.72532385,,12.7,0.411403716,,6.614,,98,6.80720177,,6
2015,Mali,MLI,37.6,60.63998,7.925265333,11230006152,47.68255997,163.29,4900,0.238291157,,42.12950897,20.22068234,110.3080898,-0.704286695,71.3,,4.11143351,96.17725372,2.651710033,7.51278019,69.554,12.27662219,15.43661542,115.5522227,1.450690576,2.883509375,,59.97,6630544,58.363,494,2717000000,3800000000,49.73000515,2.360174452,23.3,-1.682771206,16.428,1.426,7.729,0.9,8.486421381,,14
